2011-03-07 17:46:10 Debug: Notice (8): Undefined index:  REDIRECT_QUERY_STRING in [C:\xampp\htdocs\bene\app\controllers\ktai_app_controller.php, line 111]
2011-03-07 17:46:11 Debug: Notice (8): Undefined index:  REDIRECT_QUERY_STRING in [C:\xampp\htdocs\bene\app\controllers\ktai_app_controller.php, line 111]
2011-03-07 17:46:11 Debug: Notice (8): Undefined index:  REDIRECT_QUERY_STRING in [C:\xampp\htdocs\bene\app\controllers\ktai_app_controller.php, line 111]
2011-03-07 17:46:12 Debug: Notice (8): Undefined index:  REDIRECT_QUERY_STRING in [C:\xampp\htdocs\bene\app\controllers\ktai_app_controller.php, line 111]
2011-03-07 17:46:12 Debug: Notice (8): Undefined index:  REDIRECT_QUERY_STRING in [C:\xampp\htdocs\bene\app\controllers\ktai_app_controller.php, line 111]
2011-03-07 17:46:13 Debug: Notice (8): Undefined index:  REDIRECT_QUERY_STRING in [C:\xampp\htdocs\bene\app\controllers\ktai_app_controller.php, line 111]
2011-03-07 17:46:13 Debug: Notice (8): Undefined index:  REDIRECT_QUERY_STRING in [C:\xampp\htdocs\bene\app\controllers\ktai_app_controller.php, line 111]
2011-03-07 17:46:14 Debug: Notice (8): Undefined index:  REDIRECT_QUERY_STRING in [C:\xampp\htdocs\bene\app\controllers\ktai_app_controller.php, line 111]
2011-03-07 17:46:14 Debug: Notice (8): Undefined index:  REDIRECT_QUERY_STRING in [C:\xampp\htdocs\bene\app\controllers\ktai_app_controller.php, line 111]
2011-03-07 17:46:15 Debug: Notice (8): Undefined index:  REDIRECT_QUERY_STRING in [C:\xampp\htdocs\bene\app\controllers\ktai_app_controller.php, line 111]
2011-03-07 17:46:15 Debug: Notice (8): Undefined index:  REDIRECT_QUERY_STRING in [C:\xampp\htdocs\bene\app\controllers\ktai_app_controller.php, line 111]
2011-03-07 17:46:16 Debug: Notice (8): Undefined index:  REDIRECT_QUERY_STRING in [C:\xampp\htdocs\bene\app\controllers\ktai_app_controller.php, line 111]
2011-03-07 17:46:16 Debug: Notice (8): Undefined index:  REDIRECT_QUERY_STRING in [C:\xampp\htdocs\bene\app\controllers\ktai_app_controller.php, line 111]
2011-03-07 17:46:17 Debug: Notice (8): Undefined index:  REDIRECT_QUERY_STRING in [C:\xampp\htdocs\bene\app\controllers\ktai_app_controller.php, line 111]
2011-03-07 17:46:17 Debug: Notice (8): Undefined index:  REDIRECT_QUERY_STRING in [C:\xampp\htdocs\bene\app\controllers\ktai_app_controller.php, line 111]
2011-03-07 17:46:18 Debug: Notice (8): Undefined index:  REDIRECT_QUERY_STRING in [C:\xampp\htdocs\bene\app\controllers\ktai_app_controller.php, line 111]
2011-03-07 17:46:19 Debug: Notice (8): Undefined index:  REDIRECT_QUERY_STRING in [C:\xampp\htdocs\bene\app\controllers\ktai_app_controller.php, line 111]
2011-03-07 17:46:19 Debug: Notice (8): Undefined index:  REDIRECT_QUERY_STRING in [C:\xampp\htdocs\bene\app\controllers\ktai_app_controller.php, line 111]
